회원번호,카테고리
10535,20
10535,24
10536,10
10536,17
10536,14
10537,24
10537,13
10537,12
10537,20
10538,20
10538,13
10538,24
10538,14
10539,24
10539,0
10540,10
10540,20
10541,0
10541,20
10541,7
10541,13
10541,24
10541,6
10541,19
10542,4
10542,8
10542,3
10542,24
10542,13
10542,0
10542,5
10542,1
10542,22
10542,20
10543,15
10543,11
10543,20
10543,17
10543,4
10543,10
10544,13
10545,13
10545,0
10546,17
10547,17
10547,3
10547,14
10548,19
10548,12
10549,0
10550,4
10551,19
10552,4
10552,11
10552,21
10552,23
10552,13
10553,7
10553,8
10554,4
10554,15
10554,14
10554,10
10555,7
10555,11
10556,24
10557,15
10557,10
10558,20
10559,17
10560,20
10560,24
10561,4
10561,13
10561,20
10561,15
10561,8
10561,16
10561,24
10562,12
10562,16
10563,21
10564,6
10565,24
10565,17
10565,0
10566,2
10566,20
10566,24
10567,20
10568,13
10569,11
10570,10
10570,18
10570,20
10571,20
10572,5
10572,16
10572,14
10572,2
10573,14
10573,10
10573,5
10573,4
10573,16
10573,8
10574,4
10575,0
10575,20
10575,24
10575,5
10576,17
10576,14
10577,20
10577,15
10578,0
10579,20
10579,15
10580,24
10580,20
10580,8
10580,3
10580,21
10580,4
10580,15
10581,3
10582,13
10582,20
10582,0
10582,15
10582,24
10583,13
10584,1
10585,15
10586,3
10586,13
10586,12
10586,10
10586,19
10587,5
10588,1
10588,5
10588,16
10589,5
10590,13
10591,21
10591,20
10591,13
10592,4
10592,3
10593,2
10593,15
10594,11
10594,18
10594,9
10595,4
10595,1
10595,15
10595,11
10596,15
10597,14
10597,8
10597,17
10597,15
10598,0
10599,2
10600,20
10600,5
10600,12
10600,8
10600,21
10600,10
10600,19
10601,14
10601,2
10601,13
10601,24
10602,21
10602,4
10603,7
10604,12
10604,10
10604,18
10604,23
10605,7
10606,20
10606,2
10607,24
10607,0
10607,20
10607,13
10607,10
10607,19
10608,1
10608,11
10609,1
10610,0
10610,14
10610,10
10611,4
10611,15
10612,0
10612,16
10612,14
10613,8
10614,24
10615,15
10615,20
10616,23
10616,2
10617,15
10617,4
10618,15
10619,4
10620,11
10620,9
10620,14
10620,13
10621,5
10621,2
10621,17
10621,18
10621,13
10621,14
10622,9
10622,14
10622,15
10623,7
10624,8
10624,5
10625,17
10625,18
10625,2
10626,8
10626,17
10626,13
10626,20
10627,18
10627,0
10627,24
10627,10
10627,5
10628,0
10628,20
10628,15
10628,14
10628,13
10628,8
10628,11
10628,10
10629,11
10629,7
10630,14
10630,4
10630,19
10630,5
10630,7
10630,13
10630,9
10631,12
10631,20
10631,23
10631,16
10632,5
10633,21
10634,9
10634,4
10634,15
10634,20
10635,15
10635,24
10635,20
10635,8
10635,18
10635,10
10636,24
10637,6
10637,20
10638,5
10639,11
10639,18
10640,3
10641,24
10641,0
10642,7
10643,9
10644,7
10644,12
10645,15
10646,18
10646,15
10646,20
10647,10
10647,15
10647,14
10647,13
10647,5
10648,4
10648,3
10648,5
10649,15
10649,20
10649,3
10650,3
10650,4
10650,15
10651,0
10651,24
10651,8
10651,3
10652,20
10653,4
10653,1
10654,16
10654,12
10654,0
10654,5
10654,24
10654,17
10654,20
10654,23
10654,10
10655,14
10656,15
10656,20
10657,4
10657,20
10657,15
10657,12
10657,9
10658,18
10658,9
10658,14
10658,6
10658,13
10659,21
10660,5
10660,14
10660,19
10660,1
10660,3
10661,18
10661,14
10661,3
10661,4
10662,4
10663,0
10664,8
10665,24
10665,20
10665,8
10665,7
10665,17
10665,13
10666,11
10667,15
10667,22
10667,4
10667,12
10668,10
10668,14
10668,4
10668,19
10668,20
10669,20
10669,24
10670,6
10671,16
10671,5
10671,13
10672,10
10672,21
10672,5
10672,20
10672,16
10672,17
10672,0
10672,18
10672,8
10672,19
10672,12
10672,2
10672,13
10672,3
10672,14
10672,23
10673,8
10674,15
10675,15
10676,20
10677,1
10678,24
10679,4
10679,13
10680,13
10681,15
10681,14
10681,18
10681,9
10681,24
10681,7
10681,19
10681,4
10681,22
10682,12
10682,5
10682,18
10683,4
10683,21
10683,8
10683,19
10683,5
10684,10
10685,13
10685,5
10686,5
10686,10
10686,1
10686,9
10686,23
10687,11
10688,11
10689,0
10689,5
10689,24
10689,4
10689,18
10689,16
10690,18
10690,13
10691,19
10691,4
10691,6
10691,13
10691,7
10691,22
10691,1
10691,12
10691,24
10692,7
10693,0
10694,4
10695,20
10695,8
10695,24
10695,0
10695,22
10696,24
10696,10
10696,20
10696,17
10696,0
10696,3
10697,22
10697,13
10697,15
10698,17
10698,3
10699,24
10699,0
10699,5
10699,9
10700,0
10701,8
10702,17
10702,10
10702,19
10703,16
10703,15
10703,13
10703,8
10703,21
10704,6
10704,11
10704,5
10704,2
10705,5
10705,19
10706,16
10706,1
10707,15
10708,17
10709,17
10710,18
10710,15
10710,11
10710,19
10710,4
10710,21
10710,9
10710,10
10711,18
10712,24
10713,17
10713,14
10713,15
10714,18
10714,11
10714,16
10714,4
10715,13
10716,14
10717,9
10717,3
10717,21
10717,19
10717,1
10717,10
10717,7
10717,14
10717,5
10717,20
10717,13
10718,4
10719,4
10719,10
10719,3
10719,15
10720,11
10721,17
10721,18
10721,10
10721,9
10722,9
10722,13
10722,11
10722,18
10722,21
10722,4
10723,19
10723,24
10724,11
10724,5
10725,5
10725,4
10725,18
10726,15
10727,20
10728,11
10728,5
10729,21
10729,17
10730,18
10731,16
10731,4
10731,15
10731,22
10732,4
10732,15
10733,7
10734,24
10734,3
10734,20
10734,5
10734,8
10734,1
10734,15
10735,4
10736,24
10737,8
10737,9
10738,1
10739,21
10740,14
10740,6
10741,24
10742,19
10742,17
10743,20
10744,15
10745,20
10745,16
10745,5
10746,1
10746,8
10746,13
10747,19
10747,5
10747,17
10747,21
10748,3
10748,11
10748,15
10749,14
10749,0
10749,4
10749,5
10750,4
10750,15
10750,6
10751,4
10752,10
10752,13
10752,8
10752,6
10752,14
10752,11
10752,5
10752,21
10752,19
10753,0
10753,1
10754,4
10755,8
10756,0
10756,13
10756,5
10756,8
10757,13
10757,14
10757,19
10757,4
10757,18
10757,8
10757,10
10757,16
10757,5
10757,15
10757,22
10758,8
10759,24
10759,11
10760,19
10760,10
10760,13
10761,11
10761,18
10762,12
10762,8
10762,3
10762,10
10763,1
10763,13
10764,10
10764,8
10765,8
10765,4
10765,13
10766,23
10766,16
10766,12
10766,14
10766,19
10766,11
10767,4
10768,15
10768,20
10769,23
10769,8
10769,19
10769,10
10769,13
10769,0
10770,20
10770,19
10770,14
10770,7
10770,9
10770,22
10770,2
10770,15
10770,23
10770,5
10770,8
10770,4
10770,18
10770,13
10770,11
10770,17
10771,0
10772,10
10772,5
10772,14
10772,6
10773,7
10774,6
10774,18
10774,20
10774,24
10774,16
10775,5
10776,19
10776,4
10776,17
10776,15
10776,10
10777,10
10777,4
10777,5
10777,1
10778,0
10779,17
10779,24
10779,20
10779,9
10779,7
10780,16
10780,4
10780,21
10781,0
10781,5
10781,11
10781,13
10782,24
10783,16
10784,5
10784,16
10784,4
10784,18
10784,8
10784,3
10784,19
10785,14
10786,14
10787,17
10787,15
10787,13
10787,4
10787,23
10788,20
10788,4
10788,24
10789,20
10790,12
10790,9
10790,10
10790,4
10791,6
10791,19
10792,10
10793,20
10793,24
10793,13
10793,4
10794,6
10794,14
10794,19
10794,18
10794,11
10794,7
10794,13
10794,20
10794,9
10795,21
10795,14
10795,4
10795,5
10795,10
10795,15
10795,24
10795,20
10795,0
10796,13
10796,14
10796,19
10796,5
10796,10
10796,24
10796,3
10796,0
10796,15
10796,4
10796,21
10797,14
10798,6
10799,13
10800,11
10801,5
10801,24
10801,20
10801,10
10801,3
10802,5
10803,9
10803,8
10803,12
10804,20
10805,6
10805,4
10806,24
10807,18
10807,21
10807,12
10807,14
10807,5
10807,19
10807,4
10807,13
10807,8
10807,1
10807,16
10808,7
10808,0
10808,18
10809,21
10809,9
10810,10
10810,4
10810,15
10811,15
10812,15
10813,10
10813,1
10813,5
10813,20
10814,4
10815,0
10816,15
10816,4
10816,24
10816,13
10816,17
10817,9
10818,4
10819,14
10820,11
10821,15
10822,13
10822,2
10823,5
10823,0
10824,18
10824,23
10824,9
10824,4
10824,6
10825,4
10826,5
10826,8
10826,14
10826,13
10827,20
10827,4
10828,15
10828,20
10828,18
10829,0
10830,11
10830,0
10831,18
10831,8
10831,14
10832,1
10832,9
10832,5
10833,18
10833,9
10833,14
10834,15
10834,22
10834,4
10835,10
10836,20
10836,3
10836,15
10836,8
10836,24
10837,5
10837,19
10837,17
10838,13
10839,18
10839,13
10839,14
10839,8
10839,5
10839,12
10839,7
10840,10
10840,15
10841,6
10841,13
10841,10
10841,8
10841,19
10841,5
10841,16
10842,6
10843,24
10843,2
10843,0
10844,20
10844,11
10844,0
10844,24
10844,6
10845,24
10845,20
10845,7
10845,8
10846,22
10846,15
10847,24
10847,12
10847,5
10847,9
10847,2
10847,14
10847,22
10847,20
10847,0
10848,10
10848,5
10848,12
10848,24
10848,20
10849,19
10849,13
10850,17
10851,0
10851,20
10851,2
10851,24
10851,10
10851,23
10851,18
10851,22
10852,0
10852,5
10852,9
10852,18
10852,10
10853,24
10854,2
10855,1
10856,0
10857,24
10857,0
10858,19
10859,11
10860,20
10861,24
10862,4
10863,3
10863,0
10864,12
10864,18
10865,0
10865,9
10865,13
10865,14
10866,2
10866,0
10867,2
10867,20
10867,24
10867,9
10867,5
10868,17
10869,5
10869,13
10869,15
10869,4
10869,9
10870,13
10871,13
10872,13
10873,20
10873,24
10874,19
10874,6
10875,4
10875,15
10876,15
10877,0
10877,12
10877,10
10878,6
10878,1
10879,23
10879,11
10879,19
10880,10
10880,5
10880,19
10880,17
10880,16
10881,4
10882,1
10882,10
10883,11
10884,10
10884,19
10885,5
10885,12
10885,21
10885,19
10885,20
10885,10
10885,9
10885,24
10885,17
10886,20
10886,10
10886,5
10887,2
10887,19
10887,0
10887,20
10887,24
10888,20
10888,18
10888,2
10888,10
10889,23
10889,3
10889,5
10889,4
10889,20
10889,15
10889,16
10889,10
10890,3
10890,13
10890,15
10891,24
10891,0
10892,24
10892,0
10893,1
10894,20
10894,15
10894,24
10894,13
10895,8
10895,24
10895,10
10895,14
10895,4
10895,20
10895,5
10895,13
10895,19
10896,18
10896,7
10896,16
10897,4
10897,19
10898,0
10899,14
10900,20
10900,15
10900,4
10900,24
10901,16
10902,1
10902,6
10902,19
10903,17
10903,5
10903,12
10903,9
10903,19
10904,23
10905,0
10905,5
10905,11
10905,10
10905,21
10905,13
10905,19
10906,24
10906,20
10906,5
10906,10
10907,10
10907,11
10908,14
10909,5
10910,15
10911,24
10911,21
10912,20
10912,15
10913,0
10914,20
10914,24
10914,2
10914,4
10914,10
10914,13
10914,17
10914,19
10914,14
10915,21
10915,5
10916,5
10916,0
10916,15
10917,16
10918,15
10919,6
10920,24
10920,20
10921,18
10922,18
10922,4
10922,5
10923,1
10923,9
10923,13
10923,23
10923,14
10924,13
10924,0
10924,16
10925,4
10925,11
10925,21
10926,13
10926,1
10927,0
10928,15
10928,14
10928,12
10929,19
10929,10
10929,4
10929,22
10929,5
10930,14
10930,19
10930,13
10930,16
10930,10
10930,5
10930,4
10930,8
10930,21
10931,21
10932,8
10933,5
10934,19
10935,18
10936,4
10936,15
10937,0
10938,8
10938,16
10938,17
10938,0
10938,15
10939,0
10939,7
10940,1
10941,1
10941,16
10941,18
10942,0
10942,20
10942,14
10942,18
10942,2
10942,11
10942,5
10942,24
10942,10
10942,8
10942,7
10942,23
10942,12
10943,1
10943,6
10943,0
10944,10
10945,2
10945,19
10945,5
10945,20
10945,10
10945,9
10945,8
10945,0
10945,7
10945,18
10945,1
10946,19
10946,12
10946,5
10946,2
10946,1
10946,20
10946,15
10947,11
10948,19
10948,4
10949,5
10949,10
10950,8
10950,6
10951,11
10951,14
10951,6
10951,20
10951,2
10951,9
10951,10
10951,19
10951,12
10951,4
10951,21
10951,18
10951,15
10952,4
10953,1
10953,10
10954,4
10954,21
10955,19
10955,8
10956,15
10957,13
10958,4
10958,3
10958,14
10959,21
10960,4
10961,14
10961,20
10961,19
10962,17
10962,14
10962,5
10962,21
10962,10
10962,8
10962,18
10963,15
10963,4
10963,22
10963,20
10964,3
10964,15
10964,17
10964,11
10965,18
10966,13
10966,24
10966,18
10967,20
10968,13
10968,10
10969,24
10969,19
10969,15
10970,15
10970,4
10970,18
10971,3
10972,4
10973,19
10973,9
10973,12
10973,10
10973,8
10973,2
10973,14
10974,15
10974,5
10974,10
10974,7
10975,5
10975,8
10975,19
10975,21
10975,9
10975,16
10976,8
10976,17
10977,1
10977,4
10977,16
10978,9
10978,21
10979,16
10979,8
10979,19
10979,18
10980,4
10980,20
10980,24
10980,15
10981,21
10982,10
10983,17
10983,4
10983,13
10984,15
10984,16
10985,21
10985,15
10986,5
10986,14
10987,4
10988,14
10988,19
10989,4
10990,4
10991,17
10991,19
10992,19
10993,24
10994,13
10995,20
10995,10
10995,24
10995,12
10996,11
10997,15
10998,5
10998,12
10998,17
10999,17
10999,20
10999,24
10999,4
10999,8
11000,21
11000,8
11000,9
11001,20
11001,5
11001,13
11002,0
11002,18
11002,3
11002,2
11002,8
11002,23
11002,5
11002,4
11003,0
11003,24
11004,11
11004,10
11004,5
11005,15
11006,6
11007,20
11008,6
11009,4
11009,7
11009,9
11009,6
11009,17
11009,10
11010,6
11011,10
11012,11
11013,17
11014,12
11014,21
11015,4
11015,3
11015,15
11015,17
11016,0
11016,10
11016,2
11016,9
11016,5
11016,4
11016,23
11017,14
11017,4
11017,15
11017,18
11018,5
11019,7
11019,4
11019,2
11019,15
11020,6
11020,24
11021,4
11021,19
11022,24
11023,8
11023,0
11023,23
11023,5
11024,24
11025,0
11025,5
11026,4
11026,16
11026,18
11026,15
11026,3
11026,19
11026,17
11026,2
11027,0
11027,24
11027,17
11028,20
11028,24
11028,8
11029,0
11029,1
11029,10
11030,24
11030,18
11031,5
11032,3
11033,19
11034,8
11035,9
11035,14
11036,19
11037,20
11037,2
11037,23
11037,11
11037,24
11037,14
11037,19
11038,2
11038,10
11038,14
11038,5
11038,8
11038,0
11038,4
11038,17
11038,20
11038,13
11039,18
11039,17
11039,14
11040,24
11040,10
11040,2
11041,17
11041,4
11041,11
11041,15
11042,11
11042,7
11042,15
11042,13
11042,4
11042,24
11042,17
11042,8
11043,10
11044,19
11044,10
11044,8
11044,24
11045,14
11046,24
11046,10
11047,13
11048,0
11049,21
11050,5
11051,8
11051,1
11051,5
11051,17
11051,12
11052,16
11053,11
11053,17
11053,0
11054,18
11055,5
11055,11
11056,18
11056,10
11056,14
11057,3
11057,4
11058,18
11059,18
11059,5
11059,12
11060,13
11061,17
11062,12
11063,20
11064,17
11064,11
11065,6
11066,15
11066,16
11066,5
11066,10
11066,17
11067,20
11067,15
11067,5
11067,2
11068,4
11068,0
11068,16
11069,20
11069,13
11069,21
11069,1
11069,10
11070,24
11070,20
11070,8
11071,24
11071,3
11071,20
11071,16
11071,4
11072,13
11073,24
11074,1
11074,19
11075,24
11075,0
11076,0
11077,16
11077,20
11077,24
11078,24
11078,20
11079,24
11079,20
11079,13
11080,0
11080,13
11081,20
11081,7
11081,4
11081,0
11081,2
11082,12
11082,0
11082,20
11082,23
11082,2
11082,10
11082,5
11082,9
11082,8
11083,6
11084,24
11084,20
11084,15
11084,8
11085,18
11086,21
11087,8
11087,17
11087,10
11087,24
11088,8
11088,16
11088,12
11088,19
11088,9
11089,0
11089,10
11089,5
11089,1
11089,23
11090,20
11090,13
11090,15
11091,20
11092,14
11092,21
11093,19
11093,9
11093,10
11093,11
11094,15
11095,23
11095,17
11095,20
11095,8
11096,20
11096,15
11097,21
11097,16
11097,1
11098,4
11099,13
11100,4
11100,3
11101,11
11102,19
11102,8
11102,14
11102,6
11102,13
11102,3
11102,10
11102,5
11102,18
11103,4
11103,20
11104,7
11105,11
11106,5
11106,19
11106,18
11106,14
11107,1
11108,13
11108,14
11109,18
11109,21
11110,5
11110,14
11110,18
11111,1
11111,10
11112,16
11113,6
11113,14
11114,4
11114,15
11115,10
11116,15
11116,5
11116,4
11116,11
11117,12
11117,18
11117,9
11117,14
11117,19
11118,1
11118,7
11118,4
11118,15
11118,21
11119,12
11120,5
11120,14
11120,20
11121,18
11122,16
11123,20
11123,8
11123,10
11123,2
11123,16
11123,4
11123,19
11124,21
11125,3
11125,15
11125,21
11126,21
11127,10
11128,11
11129,17
11129,7
11129,18
11129,23
11129,11
11129,14
11130,18
11130,14
11130,7
11131,7
11132,0
11133,0
11134,3
11134,21
11134,13
11134,15
11135,10
11135,5
11135,3
11135,4
11135,14
11135,19
11135,1
11136,14
11136,23
11136,5
11136,18
11136,10
11137,10
11138,5
11138,6
11138,10
11138,14
11138,19
11138,3
11138,21
11139,3
11140,17
11140,3
11140,10
11140,16
11141,15
11141,4
11142,24
11142,15
11143,5
11143,20
11143,8
11143,24
11143,15
11143,10
11143,4
11143,22
11144,5
11144,20
11144,1
11144,8
11145,4
11145,1
11145,21
11145,13
11145,14
11146,15
11146,20
11147,5
11147,4
11147,14
11148,15
11148,4
11149,6
11149,15
11150,15
11150,20
11150,14
11151,20
11151,13
11152,4
11152,10
11152,17
11152,5
11152,21
11152,8
11152,18
11152,16
11152,11
11152,19
11152,1
11152,9
11152,13
11152,14
11152,23
11153,7
11153,0
11154,5
11154,0
11155,17
11155,15
11156,15
11156,9
11156,8
11156,19
11156,10
11156,4
11156,21
11156,20
11156,13
11156,3
11157,18
11158,6
11159,18
11160,10
11160,5
11160,1
11160,12
11161,9
11161,0
11161,6
11162,10
11162,20
11162,3
11162,24
11163,13
11163,0
11163,17
11163,19
11163,2
11163,5
11163,14
11164,15
11164,4
11164,14
11165,24
11165,8
11165,2
11165,20
11165,4
11165,21
11165,10
11166,13
11166,14
11167,24
11168,10
11168,2
11168,5
11168,19
11168,1
11169,10
11169,20
11169,17
11170,5
11170,14
11170,9
11171,5
11171,10
11171,12
11171,19
11172,13
11172,6
11173,15
11173,4
11173,14
11174,5
11174,12
11174,24
11175,24
11176,8
11177,4
11177,2
11177,20
11177,8
11177,15
11178,16
11178,13
11179,15
11180,5
11181,4
11181,3
11182,8
11182,6
11182,10
11183,21
11183,16
11183,1
11184,5
11184,8
11185,19
11185,4
11185,21
11185,15
11185,14
11185,1
11185,11
11185,10
11185,24
11185,13
11185,22
11185,5
11186,17
11186,21
11186,10
11186,2
11186,14
11186,5
11186,9
11186,18
11187,18
11188,20
11188,22
11189,15
11189,20
11190,7
11190,5
11190,11
11190,10
11190,9
11190,23
11190,13
11191,10
11191,4
11192,24
11193,6
11194,4
11194,10
11194,15
11194,21
11194,8
11194,12
11195,8
11195,19
11195,3
11195,9
11195,5
11196,21
11197,12
11198,4
11198,16
11199,8
11199,19
11199,10
11199,18
11199,14
11200,7
11200,9
11201,9
11202,6
11203,11
11204,22
11205,1
11205,16
11205,4
11205,8
11206,0
11206,10
11206,17
11207,19
11207,8
11207,17
11207,20
11208,5
11208,19
11208,7
11208,9
11208,12
11209,4
11209,16
11210,19
11211,9
11211,23
11211,2
11211,19
11211,11
11211,5
11211,20
11211,12
11211,0
11211,3
11211,14
11211,10
11211,16
11211,13
11211,4
11212,16
11213,4
11213,22
11214,4
11215,10
11215,14
11215,16
11216,18
11216,14
11216,7
11216,19
11217,9
11218,19
11219,15
11219,1
11219,9
11219,4
11219,10
11219,19
11219,16
11219,13
11219,21
11220,5
11221,0
11222,6
11223,13
11224,17
11224,1
11224,18
11224,16
11224,4
11224,5
11224,7
11224,21
11224,9
11225,14
11225,1
11226,24
11226,20
11226,15
11227,20
11227,11
11228,1
11228,17
11228,18
11229,17
11229,20
11229,4
11229,5
11229,24
11229,3
11230,20
11230,23
11230,17
11230,0
11230,24
11231,4
11231,15
11232,0
11233,20
11233,16
11233,4
11233,5
11233,13
11233,15
11233,8
11233,14
11233,17
11233,21
11234,24
11234,19
11234,14
11234,13
11234,10
11234,5
11234,0
11234,21
11234,16
11235,9
11235,4
11235,14
11235,5
11235,13
11236,7
11236,11
11237,4
11237,16
11238,18
11238,16
11238,9
11238,19
11239,16
11239,18
11239,4
11239,19
11239,10
11239,1
11239,12
11239,9
11239,3
11239,5
11239,14
11239,21
11239,8
11239,13
11240,22
11241,7
11241,18
11241,0
11241,10
11241,2
11242,11
11243,17
11244,20
11244,24
11244,13
11245,0
11245,13
11245,6
11245,23
11245,10
11246,11
11247,20
11247,17
11247,19
11247,10
11247,8
11247,22
11248,11
11249,13
11249,3
11249,1
11249,10
11250,4
11251,13
11251,1
11251,4
11251,15
11252,6
11252,5
11252,15
11252,8
11252,20
11253,6
11253,16
11253,4
11253,13
11253,19
11253,14
11253,21
11253,18
11253,3
11253,20
11254,24
11254,0
11254,4
11255,4
11255,20
11255,15
11255,17
11256,14
11256,4
11256,22
11257,11
11258,13
11258,18
11258,11
11259,4
11260,8
11261,11
11262,8
11262,0
11263,21
11263,6
11264,4
11264,0
11264,3
11264,16
11264,14
11264,17
11264,21
11264,10
11264,5
11265,21
11266,14
11266,4
11266,8
11266,18
11266,16
11267,13
11268,8
11269,0
11269,7
11269,11
11270,18
11271,21
11272,1
11272,11
11272,13
11273,3
11274,14
11274,7
11274,9
11274,8
11274,11
11275,20
11276,5
11276,1
11276,14
11276,8
11276,10
11276,4
11276,0
11276,13
11276,18
11276,2
11277,11
11278,15
11278,20
11278,24
11279,18
11279,12
11279,19
11279,8
11279,9
11280,20
11280,24
11280,15
11281,15
11281,24
11281,3
11281,4
11281,20
11282,1
11282,10
11283,10
11284,13
11284,0
11284,19
11284,9
11284,5
11284,14
11285,20
11285,24
11285,4
11286,5
11286,9
11286,4
11286,15
11286,12
11286,2
11286,20
11286,16
11287,15
11287,3
11288,5
11288,13
11288,21
11288,12
11288,16
11289,9
11289,19
11290,19
11290,23
11290,1
11290,10
11291,17
11291,20
11292,16
11292,3
11292,1
11292,15
11292,9
11292,21
11292,4
11293,0
11293,17
11294,14
11294,20
11295,1
11295,3
11295,5
11295,4
11295,10
11296,20
11296,2
11296,9
11296,0
11296,10
11296,4
11296,13
11297,24
11298,10
11299,11
11300,24
11300,20
11301,15
11301,22
11301,12
11301,14
11301,20
11301,17
11301,18
11301,4
11301,2
11302,16
11302,12
11302,9
11302,1
11303,6
11303,8
11303,7
11304,24
11305,1
11306,16
11306,18
11307,0
11308,11
11309,1
11310,20
11310,8
11310,4
11310,0
11311,5
11311,4
11311,18
11311,17
11311,14
11312,14
11312,18
11312,5
11312,10
11312,21
11312,9
11312,19
11312,2
11312,12
11312,4
11313,16
11314,5
11314,4
11315,19
11315,10
11316,5
11316,10
11316,1
11316,19
11316,18
11316,9
11316,14
11316,12
11316,4
11317,21
11318,16
11319,15
11320,4
11321,6
11322,2
11322,20
11322,22
11322,10
11322,19
11323,18
11324,24
11324,15
11324,20
11324,13
11324,4
11324,10
11325,20
11325,4
11325,24
11325,15
11325,11
11325,7
11325,2
11325,6
11326,4
11326,15
11326,9
11326,1
11327,19
11328,17
11328,0
11328,14
11329,5
11329,16
11329,18
11329,8
11329,12
11329,4
11329,10
11329,17
11329,23
11330,10
11331,7
11331,6
11332,7
11332,18
11332,12
11332,10
11332,19
11332,23
11333,0
11333,2
11334,4
11334,15
11335,4
11335,15
11335,20
11335,16
11335,5
11336,18
11337,15
11338,14
11338,17
11339,13
11340,3
11340,6
11340,9
11340,15
11340,12
11340,14
11340,18
11340,21
11340,4
11340,19
11341,24
11341,15
11341,0
11341,18
11341,21
11341,14
11342,18
11342,20
11342,8
11342,15
11342,4
11342,14
11342,17
11342,19
11342,12
11342,3
11343,13
11344,13
11344,20
11344,8
11344,0
11344,19
11344,17
11344,15
11345,6
11345,23
11345,18
11345,14
11346,22
11347,0
11347,24
11347,14
11347,20
11347,5
11347,2
11348,15
11348,20
11348,4
11348,9
11348,7
11348,3
11349,10
11349,2
11349,20
11349,5
11349,0
11350,5
11350,16
11350,17
11350,10
11350,20
11350,19
11351,0
11351,10
11351,13
11352,13
11352,20
11353,13
11353,15
11353,22
11354,17
11354,14
11354,6
11354,18
11355,4
11355,5
11356,20
11356,15
11356,24
11356,14
11357,9
11357,7
11358,5
11358,19
11359,3
11359,24
11359,20
11360,11
11361,0
11361,24
11361,23
11362,21
11362,1
11362,19
11362,5
11362,13
11362,9
11363,5
11364,2
11364,11
11364,10
11364,13
11364,0
11365,4
11366,0
11366,20
11367,11
11367,19
11368,13
11368,11
11369,10
11369,4
11370,13
11370,8
11371,5
11372,13
11372,16
11372,3
11373,15
11373,4
11374,4
11374,9
11375,20
11376,4
11376,19
11376,18
11376,14
11377,8
11378,3
11379,15
11379,20
11379,12
11379,4
11380,0
11381,20
11382,20
11382,12
11382,14
11382,15
11382,19
11382,24
11382,4
11383,14
11384,20
11384,10
11384,16
11384,2
11384,6
11384,15
11384,24
11384,13
11385,24
11386,11
11387,0
11388,13
11389,6
11389,11
11390,14
11390,11
11390,2
11390,6
11390,4
11391,13
11391,1
11391,5
11391,9
11391,3
11391,10
11391,8
11392,6
11392,8
11393,23
11393,8
11393,9
11393,15
11393,24
11393,13
11393,20
11394,13
11395,1
11396,24
11396,7
11397,1
11398,0
11398,2
11398,19
11399,13
11399,10
11400,11
11400,10
11400,14
11401,14
11401,1
11401,16
11402,4
11402,16
11402,15
11402,11
11402,19
11402,22
11402,8
11402,3
11402,13
11403,5
